layer,hhi,low,high,top_share,shannon_effective_categories,panel,draw,mutual_information
,,,,,,b,4887.0,0.3435070791600481
,,,,,,b,4888.0,0.371281736893351
,,,,,,b,4889.0,0.3530770417607889
,,,,,,b,4890.0,0.3192802885393186
,,,,,,b,4891.0,0.2895275281389584
,,,,,,b,4892.0,0.3681133406832617
,,,,,,b,4893.0,0.3417985618227965
,,,,,,b,4894.0,0.3683090224875527
,,,,,,b,4895.0,0.4025129580779318
,,,,,,b,4896.0,0.3474385652807501
,,,,,,b,4897.0,0.3554488799387703
,,,,,,b,4898.0,0.3346890620077256
,,,,,,b,4899.0,0.3434311528943703
,,,,,,b,4900.0,0.339250177743394
,,,,,,b,4901.0,0.3683104439285514
,,,,,,b,4902.0,0.3419514022651535
,,,,,,b,4903.0,0.3794541294190496
,,,,,,b,4904.0,0.324013570114646
,,,,,,b,4905.0,0.3077728157227222
,,,,,,b,4906.0,0.3228700638692268
,,,,,,b,4907.0,0.4107236579146813
,,,,,,b,4908.0,0.390840083862733
,,,,,,b,4909.0,0.3630329050151313
,,,,,,b,4910.0,0.3147096630741623
,,,,,,b,4911.0,0.3752014955612903
,,,,,,b,4912.0,0.3351872700691167
,,,,,,b,4913.0,0.4537966804044537
,,,,,,b,4914.0,0.3171547955270481
,,,,,,b,4915.0,0.318941992498551
,,,,,,b,4916.0,0.4372011645682612
,,,,,,b,4917.0,0.3753439316481985
,,,,,,b,4918.0,0.3399954414490134
,,,,,,b,4919.0,0.3396859454292107
,,,,,,b,4920.0,0.4202350933126766
,,,,,,b,4921.0,0.3788448726572917
,,,,,,b,4922.0,0.3853209728737834
,,,,,,b,4923.0,0.3251492816230708
,,,,,,b,4924.0,0.4047200614645838
,,,,,,b,4925.0,0.3407970701056757
,,,,,,b,4926.0,0.3348369884069857
,,,,,,b,4927.0,0.3503535926691645
,,,,,,b,4928.0,0.3071269939440055
,,,,,,b,4929.0,0.3877295559963838
,,,,,,b,4930.0,0.3157840598053245
,,,,,,b,4931.0,0.3024726998906497
,,,,,,b,4932.0,0.3192167883825014
,,,,,,b,4933.0,0.3570653468205309
,,,,,,b,4934.0,0.2901696667473086
,,,,,,b,4935.0,0.2685158938145133
,,,,,,b,4936.0,0.2963177280991109
,,,,,,b,4937.0,0.3830074176716085
,,,,,,b,4938.0,0.3151348641215747
,,,,,,b,4939.0,0.4028157038772888
,,,,,,b,4940.0,0.3534654508712456
,,,,,,b,4941.0,0.3316388899771962
,,,,,,b,4942.0,0.3286042898637031
,,,,,,b,4943.0,0.3555663467970609
,,,,,,b,4944.0,0.3472734217652062
,,,,,,b,4945.0,0.3712955069682699
,,,,,,b,4946.0,0.3689926733248678
,,,,,,b,4947.0,0.4333995203621903
,,,,,,b,4948.0,0.3562598796466591
,,,,,,b,4949.0,0.3209940524668933
,,,,,,b,4950.0,0.4216203362801392
,,,,,,b,4951.0,0.3729633932247651
,,,,,,b,4952.0,0.3818986191052795
,,,,,,b,4953.0,0.4246231301817502
,,,,,,b,4954.0,0.3266060770445453
,,,,,,b,4955.0,0.360227120228846
,,,,,,b,4956.0,0.3027829149547045
,,,,,,b,4957.0,0.338855940730407
,,,,,,b,4958.0,0.3595108903789246
,,,,,,b,4959.0,0.3993747304613952
,,,,,,b,4960.0,0.3187716405287935
,,,,,,b,4961.0,0.391148763452029
,,,,,,b,4962.0,0.2990172793647292
,,,,,,b,4963.0,0.2762448406630469
,,,,,,b,4964.0,0.3713652242525258
,,,,,,b,4965.0,0.2889542553052555
,,,,,,b,4966.0,0.4378585646973585
,,,,,,b,4967.0,0.4468156998832988
,,,,,,b,4968.0,0.3676088343802504
,,,,,,b,4969.0,0.3367666420890955
,,,,,,b,4970.0,0.3294244068220449
,,,,,,b,4971.0,0.3452219987294551
,,,,,,b,4972.0,0.3865065847579783
,,,,,,b,4973.0,0.322734197126727
,,,,,,b,4974.0,0.3883170927269361
,,,,,,b,4975.0,0.365952026537125
,,,,,,b,4976.0,0.3440157316226697
,,,,,,b,4977.0,0.3615329823823496
,,,,,,b,4978.0,0.3308620992549418
,,,,,,b,4979.0,0.3056224126441496
,,,,,,b,4980.0,0.346474895275533
,,,,,,b,4981.0,0.3029047450520554
,,,,,,b,4982.0,0.3608884775216281
,,,,,,b,4983.0,0.3028872942024616
,,,,,,b,4984.0,0.3593597267012125
,,,,,,b,4985.0,0.3349244226491765
,,,,,,b,4986.0,0.3011290102101069
,,,,,,b,4987.0,0.3673846119726809
,,,,,,b,4988.0,0.3627560366411435
,,,,,,b,4989.0,0.3453964818704613
,,,,,,b,4990.0,0.4754298405152202
,,,,,,b,4991.0,0.3622317277088838
,,,,,,b,4992.0,0.3252158043782716
,,,,,,b,4993.0,0.3528357796222141
,,,,,,b,4994.0,0.3086296472794525
,,,,,,b,4995.0,0.4379262439455322
,,,,,,b,4996.0,0.2980643056462013
,,,,,,b,4997.0,0.3132851465360358
,,,,,,b,4998.0,0.3173137830337049
,,,,,,b,4999.0,0.3468091837970166
,,,,,,b,5000.0,0.3814281539325495
,,,,,,b,5001.0,0.3087390000434173
,,,,,,b,5002.0,0.3178129158350637
,,,,,,b,5003.0,0.4222198044144405
,,,,,,b,5004.0,0.3091765103420827
,,,,,,b,5005.0,0.3618973038040134
,,,,,,b,5006.0,0.3132061209315986
,,,,,,b,5007.0,0.3552132540349677
,,,,,,b,5008.0,0.3559598548692735
,,,,,,b,5009.0,0.3846599424959036
,,,,,,b,5010.0,0.3294064800042044
,,,,,,b,5011.0,0.2989459394687386
,,,,,,b,5012.0,0.3461929214776797
,,,,,,b,5013.0,0.4061299414958217
,,,,,,b,5014.0,0.3526432231482017
,,,,,,b,5015.0,0.2831601048119201
,,,,,,b,5016.0,0.3291866178079208
,,,,,,b,5017.0,0.3286041787339759
,,,,,,b,5018.0,0.3624379669681064
,,,,,,b,5019.0,0.3344989269334464
,,,,,,b,5020.0,0.3500415809353958
,,,,,,b,5021.0,0.3455069477072512
,,,,,,b,5022.0,0.3947459752791671
,,,,,,b,5023.0,0.3621310959470247
,,,,,,b,5024.0,0.3228129450985681
,,,,,,b,5025.0,0.4012125567150364
,,,,,,b,5026.0,0.3403468144603998
,,,,,,b,5027.0,0.3901443371633792
,,,,,,b,5028.0,0.3219705873037388
,,,,,,b,5029.0,0.3566287510384489
,,,,,,b,5030.0,0.3534566474686382
,,,,,,b,5031.0,0.3242447733142279
,,,,,,b,5032.0,0.3482077595292798
,,,,,,b,5033.0,0.3316771684918147
,,,,,,b,5034.0,0.3669929457402756
,,,,,,b,5035.0,0.3311418873100979
,,,,,,b,5036.0,0.381002479520641
,,,,,,b,5037.0,0.3489848803316584
,,,,,,b,5038.0,0.3576065135922688
,,,,,,b,5039.0,0.3681865635543451
,,,,,,b,5040.0,0.3273017710586314
,,,,,,b,5041.0,0.3580407323269106
,,,,,,b,5042.0,0.3582659247718633
,,,,,,b,5043.0,0.4861371966883405
,,,,,,b,5044.0,0.3260717657931251
,,,,,,b,5045.0,0.2919039414102635
,,,,,,b,5046.0,0.4376980329576052
,,,,,,b,5047.0,0.3186500041176132
,,,,,,b,5048.0,0.3982785252947169
,,,,,,b,5049.0,0.3047827255631961
,,,,,,b,5050.0,0.3083058149156557
,,,,,,b,5051.0,0.3473850759427108
,,,,,,b,5052.0,0.3606269867017913
,,,,,,b,5053.0,0.3477467323130789
,,,,,,b,5054.0,0.4083065083875907
,,,,,,b,5055.0,0.4302236208152674
,,,,,,b,5056.0,0.3831477842485564
,,,,,,b,5057.0,0.3408969020539545
,,,,,,b,5058.0,0.323282872816887
,,,,,,b,5059.0,0.3481463541585703
,,,,,,b,5060.0,0.3937319097248104
,,,,,,b,5061.0,0.3797554096183093
,,,,,,b,5062.0,0.284776039982801
,,,,,,b,5063.0,0.3694592501634601
,,,,,,b,5064.0,0.3343987379774158
,,,,,,b,5065.0,0.3873359950422341
,,,,,,b,5066.0,0.3931195274528796
,,,,,,b,5067.0,0.3210596277081277
,,,,,,b,5068.0,0.3173135980348358
,,,,,,b,5069.0,0.4079015882334929
,,,,,,b,5070.0,0.3534140212066394
,,,,,,b,5071.0,0.3496021858267388
,,,,,,b,5072.0,0.3686625596176092
,,,,,,b,5073.0,0.364017203461084
,,,,,,b,5074.0,0.4078625494090238
,,,,,,b,5075.0,0.3693732378126229
,,,,,,b,5076.0,0.3499968576901007
,,,,,,b,5077.0,0.3635123250442351
,,,,,,b,5078.0,0.3958294341520707
,,,,,,b,5079.0,0.4493448994755882
,,,,,,b,5080.0,0.3363949192737285
,,,,,,b,5081.0,0.3046381078066447
,,,,,,b,5082.0,0.2881011558386244
,,,,,,b,5083.0,0.4071582620845033
,,,,,,b,5084.0,0.4182311595544274
,,,,,,b,5085.0,0.3309383783605231
,,,,,,b,5086.0,0.3188723970067562
,,,,,,b,5087.0,0.3734862755241472
,,,,,,b,5088.0,0.3574740311442066
,,,,,,b,5089.0,0.3862337078719515
,,,,,,b,5090.0,0.3423280862246836
,,,,,,b,5091.0,0.2777535144518315
,,,,,,b,5092.0,0.3650363516616286
,,,,,,b,5093.0,0.300701323491205
,,,,,,b,5094.0,0.381298639470693
,,,,,,b,5095.0,0.4178204594617316
,,,,,,b,5096.0,0.3090799017976833
,,,,,,b,5097.0,0.3062792878749198
,,,,,,b,5098.0,0.3771802629779088
,,,,,,b,5099.0,0.4018291710987181
,,,,,,b,5100.0,0.381280177776329
,,,,,,b,5101.0,0.335172189299068
,,,,,,b,5102.0,0.3135247215517349
,,,,,,b,5103.0,0.3472123377780978
,,,,,,b,5104.0,0.3367652463359905
,,,,,,b,5105.0,0.3539145509129522
,,,,,,b,5106.0,0.3132773114601996
,,,,,,b,5107.0,0.3394972255097661
,,,,,,b,5108.0,0.3124511270018169
,,,,,,b,5109.0,0.3142665034174547
,,,,,,b,5110.0,0.3495244420967527
,,,,,,b,5111.0,0.3346516331582085
,,,,,,b,5112.0,0.3106188770304907
,,,,,,b,5113.0,0.3656490404718218
,,,,,,b,5114.0,0.41401084524936
,,,,,,b,5115.0,0.3636323675636479
,,,,,,b,5116.0,0.3466600185428992
,,,,,,b,5117.0,0.3111066643751994
,,,,,,b,5118.0,0.3744833134892187
,,,,,,b,5119.0,0.3099363625767579
,,,,,,b,5120.0,0.3384148283255648
,,,,,,b,5121.0,0.326995129682635
,,,,,,b,5122.0,0.3598391606846585
,,,,,,b,5123.0,0.3717234115065913
,,,,,,b,5124.0,0.362347525837702
,,,,,,b,5125.0,0.3769193314056811
,,,,,,b,5126.0,0.3454316881325248
,,,,,,b,5127.0,0.3437718904688065
,,,,,,b,5128.0,0.3803118482724845
,,,,,,b,5129.0,0.4415403764734309
,,,,,,b,5130.0,0.3834847407658781
,,,,,,b,5131.0,0.4143496709767231
,,,,,,b,5132.0,0.4183201609074181
,,,,,,b,5133.0,0.3321803196481863
,,,,,,b,5134.0,0.2763789572066031
,,,,,,b,5135.0,0.4082207954724222
,,,,,,b,5136.0,0.3426174029657014
,,,,,,b,5137.0,0.3584073656099966
,,,,,,b,5138.0,0.333407201754484
,,,,,,b,5139.0,0.3656930276454941
,,,,,,b,5140.0,0.334949640205489
,,,,,,b,5141.0,0.2894689413345941
,,,,,,b,5142.0,0.3074096596319711
,,,,,,b,5143.0,0.3417175151390372
,,,,,,b,5144.0,0.3854104740140811
,,,,,,b,5145.0,0.3738088926698206
,,,,,,b,5146.0,0.3544198768676319
,,,,,,b,5147.0,0.3459011785719244
,,,,,,b,5148.0,0.3925615389160963
,,,,,,b,5149.0,0.3227344389434994
,,,,,,b,5150.0,0.3853441187108863
,,,,,,b,5151.0,0.3155537250834244
,,,,,,b,5152.0,0.3011765225473146
,,,,,,b,5153.0,0.314967862336069
,,,,,,b,5154.0,0.2745430865438116
,,,,,,b,5155.0,0.4141724747880042
,,,,,,b,5156.0,0.4350057448912827
,,,,,,b,5157.0,0.3059666433495698
,,,,,,b,5158.0,0.3461220369286701
,,,,,,b,5159.0,0.33417033540419
,,,,,,b,5160.0,0.3424308113669472
,,,,,,b,5161.0,0.3456578483368004
,,,,,,b,5162.0,0.373211196568477
,,,,,,b,5163.0,0.3179067144213952
,,,,,,b,5164.0,0.3527170310357288
,,,,,,b,5165.0,0.3907497652542999
,,,,,,b,5166.0,0.309862057792563
,,,,,,b,5167.0,0.4798480614613165
,,,,,,b,5168.0,0.3295606852028587
,,,,,,b,5169.0,0.3597323342517393
,,,,,,b,5170.0,0.2921486672224493
,,,,,,b,5171.0,0.3537081872221637
,,,,,,b,5172.0,0.3961936974391364
,,,,,,b,5173.0,0.3194486363389153
,,,,,,b,5174.0,0.3199750779491639
,,,,,,b,5175.0,0.3473042548312111
,,,,,,b,5176.0,0.3799686442288634
,,,,,,b,5177.0,0.350679504263133
,,,,,,b,5178.0,0.3162934759593572
,,,,,,b,5179.0,0.3976323652208324
,,,,,,b,5180.0,0.3506493129287165
,,,,,,b,5181.0,0.2835236269269714
,,,,,,b,5182.0,0.36891507128388
,,,,,,b,5183.0,0.3540228675440433
,,,,,,b,5184.0,0.3362362321795729
,,,,,,b,5185.0,0.4118328772690605
,,,,,,b,5186.0,0.3134995929860977
,,,,,,b,5187.0,0.2960998997976931
,,,,,,b,5188.0,0.3430815285120503
,,,,,,b,5189.0,0.4177854444907622
,,,,,,b,5190.0,0.3035265856604616
,,,,,,b,5191.0,0.3547205769276282
,,,,,,b,5192.0,0.3565362666835341
,,,,,,b,5193.0,0.3707469503922422
,,,,,,b,5194.0,0.3125047182357257
,,,,,,b,5195.0,0.3571188580456357
,,,,,,b,5196.0,0.3477694944929492
,,,,,,b,5197.0,0.3705195491163375
,,,,,,b,5198.0,0.3397228755894304
,,,,,,b,5199.0,0.3326169534710956
,,,,,,b,5200.0,0.2653290122478031
,,,,,,b,5201.0,0.3670433294823114
,,,,,,b,5202.0,0.3353600850484075
,,,,,,b,5203.0,0.3592497643354075
,,,,,,b,5204.0,0.3162088854119358
,,,,,,b,5205.0,0.3491273357873701
,,,,,,b,5206.0,0.420995422329689
,,,,,,b,5207.0,0.3809620820594031
,,,,,,b,5208.0,0.3204942046322179
,,,,,,b,5209.0,0.3266170247652087
,,,,,,b,5210.0,0.3312575608586345
,,,,,,b,5211.0,0.347127451927073
,,,,,,b,5212.0,0.3486082089854485
,,,,,,b,5213.0,0.2948161595319711
,,,,,,b,5214.0,0.3508167102660589
,,,,,,b,5215.0,0.3696215862859247
,,,,,,b,5216.0,0.339541706512207
,,,,,,b,5217.0,0.3763242367323602
,,,,,,b,5218.0,0.3788016305745794
,,,,,,b,5219.0,0.355322880855121
,,,,,,b,5220.0,0.3418164304034041
,,,,,,b,5221.0,0.3807922826585681
,,,,,,b,5222.0,0.3312221541785045
,,,,,,b,5223.0,0.3833555918353308
,,,,,,b,5224.0,0.4065312982552282
,,,,,,b,5225.0,0.3693645097044262
,,,,,,b,5226.0,0.373090713620563
,,,,,,b,5227.0,0.3171204939340013
,,,,,,b,5228.0,0.3362678977954849
,,,,,,b,5229.0,0.3809521689762558
,,,,,,b,5230.0,0.3253619584438709
,,,,,,b,5231.0,0.3023131687562554
,,,,,,b,5232.0,0.3519872420861896
,,,,,,b,5233.0,0.3822159427958604
,,,,,,b,5234.0,0.3224781127043954
,,,,,,b,5235.0,0.3042765402323706
,,,,,,b,5236.0,0.3079534008285134
,,,,,,b,5237.0,0.341509680854537
,,,,,,b,5238.0,0.2537119279196229
,,,,,,b,5239.0,0.3520794576566168
,,,,,,b,5240.0,0.3898361834116635
,,,,,,b,5241.0,0.3758187438427516
,,,,,,b,5242.0,0.3450678513673155
,,,,,,b,5243.0,0.2975569166633662
,,,,,,b,5244.0,0.4091035167474999
,,,,,,b,5245.0,0.3048738535524768
,,,,,,b,5246.0,0.4155727930374921
,,,,,,b,5247.0,0.3553929510110531
,,,,,,b,5248.0,0.3609495535120688
,,,,,,b,5249.0,0.3538286316635108
,,,,,,b,5250.0,0.374092204995482
,,,,,,b,5251.0,0.457452654268573
,,,,,,b,5252.0,0.3483476377116532
,,,,,,b,5253.0,0.3522674790867253
,,,,,,b,5254.0,0.3436026850421534
,,,,,,b,5255.0,0.3950080667484497
,,,,,,b,5256.0,0.3655165456003946
,,,,,,b,5257.0,0.4207510650824155
,,,,,,b,5258.0,0.3618531761680481
,,,,,,b,5259.0,0.340727219202098
,,,,,,b,5260.0,0.3369701924026906
,,,,,,b,5261.0,0.3456352773133013
,,,,,,b,5262.0,0.3371438102115385
,,,,,,b,5263.0,0.4134858184661487
,,,,,,b,5264.0,0.3511468631822185
,,,,,,b,5265.0,0.3577578579308009
,,,,,,b,5266.0,0.3656341645081911
,,,,,,b,5267.0,0.3765371454687689
,,,,,,b,5268.0,0.3280472098050602
,,,,,,b,5269.0,0.3223322474582861
,,,,,,b,5270.0,0.3929137367915123
,,,,,,b,5271.0,0.3658469748082877
,,,,,,b,5272.0,0.3204665639790391
,,,,,,b,5273.0,0.3404782688989174
,,,,,,b,5274.0,0.3394789350526368
,,,,,,b,5275.0,0.3241155358428202
,,,,,,b,5276.0,0.2901921270474314
,,,,,,b,5277.0,0.3605681400491249
,,,,,,b,5278.0,0.3583599784098674
,,,,,,b,5279.0,0.2644887589903848
,,,,,,b,5280.0,0.3171053320110477
,,,,,,b,5281.0,0.3231730108606081
,,,,,,b,5282.0,0.3547592249941225
,,,,,,b,5283.0,0.2636860930166422
,,,,,,b,5284.0,0.3717640139605915
,,,,,,b,5285.0,0.3301056832412881
,,,,,,b,5286.0,0.3502671694626054
,,,,,,b,5287.0,0.3312820545859236
,,,,,,b,5288.0,0.3334504735533485
,,,,,,b,5289.0,0.2827770401922493
,,,,,,b,5290.0,0.4116641941149703
,,,,,,b,5291.0,0.3480639712563587
,,,,,,b,5292.0,0.3476109834428338
,,,,,,b,5293.0,0.3452245231436301
,,,,,,b,5294.0,0.3429573501968912
,,,,,,b,5295.0,0.3090710937283076
,,,,,,b,5296.0,0.366022114671571
,,,,,,b,5297.0,0.2966884145761672
,,,,,,b,5298.0,0.3253523175076678
,,,,,,b,5299.0,0.3617531272999499
,,,,,,b,5300.0,0.3918676606990807
,,,,,,b,5301.0,0.4137363279259363
,,,,,,b,5302.0,0.36486289420789
,,,,,,b,5303.0,0.3951565055476651
,,,,,,b,5304.0,0.3212796713401569
,,,,,,b,5305.0,0.3425376963044284
,,,,,,b,5306.0,0.2883368210383037
,,,,,,b,5307.0,0.2689992162398749
,,,,,,b,5308.0,0.3032460889065911
,,,,,,b,5309.0,0.390035070787619
,,,,,,b,5310.0,0.3338943728998726
,,,,,,b,5311.0,0.362860213253878
,,,,,,b,5312.0,0.3707079472608678
,,,,,,b,5313.0,0.3643692154072901
,,,,,,b,5314.0,0.3775275496520054
,,,,,,b,5315.0,0.3422257993422986
,,,,,,b,5316.0,0.3178789645172877
,,,,,,b,5317.0,0.3371644269735077
,,,,,,b,5318.0,0.3475145877336065
,,,,,,b,5319.0,0.2745669551379448
,,,,,,b,5320.0,0.3518124987582678
,,,,,,b,5321.0,0.3701628624884736
,,,,,,b,5322.0,0.305138801041251
,,,,,,b,5323.0,0.374684068140064
,,,,,,b,5324.0,0.320814103480044
,,,,,,b,5325.0,0.3572995596942503
,,,,,,b,5326.0,0.3309986672007441
,,,,,,b,5327.0,0.356146395372233
,,,,,,b,5328.0,0.3777874239348247
,,,,,,b,5329.0,0.3819632818241629
,,,,,,b,5330.0,0.2884010818408935
,,,,,,b,5331.0,0.3459753162388383
,,,,,,b,5332.0,0.3846488180866583
,,,,,,b,5333.0,0.3304173879416425
,,,,,,b,5334.0,0.3485828144699865
,,,,,,b,5335.0,0.4327190756965438
,,,,,,b,5336.0,0.3030517542969417
,,,,,,b,5337.0,0.3432731653793692
,,,,,,b,5338.0,0.3747535556834278
,,,,,,b,5339.0,0.3036778290831607
,,,,,,b,5340.0,0.3833064479731822
,,,,,,b,5341.0,0.3022960573881983
,,,,,,b,5342.0,0.3025348574147135
,,,,,,b,5343.0,0.3109402226018347
,,,,,,b,5344.0,0.3610449151033061
,,,,,,b,5345.0,0.3725710210303359
,,,,,,b,5346.0,0.3512756873586751
,,,,,,b,5347.0,0.316339800297535
,,,,,,b,5348.0,0.3235156278296056
,,,,,,b,5349.0,0.3404697970706221
,,,,,,b,5350.0,0.3507904123622705
,,,,,,b,5351.0,0.4257012359940866
,,,,,,b,5352.0,0.2835360306108661
,,,,,,b,5353.0,0.3668597082468636
,,,,,,b,5354.0,0.3864834065905054
,,,,,,b,5355.0,0.3810973699326618
,,,,,,b,5356.0,0.3944181175047072
,,,,,,b,5357.0,0.3148412497905322
,,,,,,b,5358.0,0.3685335400431997
,,,,,,b,5359.0,0.3060332098729925
,,,,,,b,5360.0,0.3756877921575801
,,,,,,b,5361.0,0.3212936783121103
,,,,,,b,5362.0,0.3123144894513956
,,,,,,b,5363.0,0.3564476615696583
,,,,,,b,5364.0,0.3407694989280205
,,,,,,b,5365.0,0.3446969663362806
,,,,,,b,5366.0,0.3953334835504343
,,,,,,b,5367.0,0.4416610557043827
,,,,,,b,5368.0,0.430141648966476
,,,,,,b,5369.0,0.3647400670710756
,,,,,,b,5370.0,0.311542128190676
,,,,,,b,5371.0,0.3931031603015191
,,,,,,b,5372.0,0.4392635200293289
,,,,,,b,5373.0,0.4088787711249231
,,,,,,b,5374.0,0.3687304498399051
,,,,,,b,5375.0,0.3234313742130155
,,,,,,b,5376.0,0.3269598553651449
,,,,,,b,5377.0,0.3209282517172278
,,,,,,b,5378.0,0.3575439295312534
,,,,,,b,5379.0,0.3363992525202204
,,,,,,b,5380.0,0.4048752614792263
,,,,,,b,5381.0,0.3469325328269397
,,,,,,b,5382.0,0.3615956716433333
,,,,,,b,5383.0,0.3271408766866832
,,,,,,b,5384.0,0.3441181854531914
,,,,,,b,5385.0,0.4186471104070874
,,,,,,b,5386.0,0.3564533942598555
,,,,,,b,5387.0,0.3505284735501455
,,,,,,b,5388.0,0.4137164660099133
,,,,,,b,5389.0,0.3612696290331825
,,,,,,b,5390.0,0.350113261821388
,,,,,,b,5391.0,0.3872434981808816
,,,,,,b,5392.0,0.3541648550611933
,,,,,,b,5393.0,0.4125379021641908
,,,,,,b,5394.0,0.3857786241862042
,,,,,,b,5395.0,0.3859677476749277
,,,,,,b,5396.0,0.3982499550092688
,,,,,,b,5397.0,0.3896698433700876
,,,,,,b,5398.0,0.3683717061852705
,,,,,,b,5399.0,0.3633513188653969
,,,,,,b,5400.0,0.3182078605651326
,,,,,,b,5401.0,0.3271157130308872
,,,,,,b,5402.0,0.4533312431990635
,,,,,,b,5403.0,0.3641980715271677
,,,,,,b,5404.0,0.3563592117764735
,,,,,,b,5405.0,0.3483882251953014
,,,,,,b,5406.0,0.3446264086252384
,,,,,,b,5407.0,0.3681078631184622
,,,,,,b,5408.0,0.3336707701310191
,,,,,,b,5409.0,0.3642481263272392
,,,,,,b,5410.0,0.4407550105509537
,,,,,,b,5411.0,0.3519588808374041
,,,,,,b,5412.0,0.3741531963199582
,,,,,,b,5413.0,0.3432637791772039
,,,,,,b,5414.0,0.3185526619981562
,,,,,,b,5415.0,0.3665288843299077
,,,,,,b,5416.0,0.3327478848907383
,,,,,,b,5417.0,0.4027438659236684
,,,,,,b,5418.0,0.3731500979918811
,,,,,,b,5419.0,0.2931841726133455
,,,,,,b,5420.0,0.4037600096541816
,,,,,,b,5421.0,0.3346162551352165
,,,,,,b,5422.0,0.2743260358505237
,,,,,,b,5423.0,0.3382675652259661
,,,,,,b,5424.0,0.3924345562206546
,,,,,,b,5425.0,0.4486095441002926
,,,,,,b,5426.0,0.3242394711549408
,,,,,,b,5427.0,0.3462462093079921
,,,,,,b,5428.0,0.2756783637281819
,,,,,,b,5429.0,0.3890563526841704
,,,,,,b,5430.0,0.3519239863786363
,,,,,,b,5431.0,0.3504804041755602
,,,,,,b,5432.0,0.3698860121691769
,,,,,,b,5433.0,0.3336542078697864
,,,,,,b,5434.0,0.3591654302145586
,,,,,,b,5435.0,0.3254852883803383
,,,,,,b,5436.0,0.3335518506025909
,,,,,,b,5437.0,0.3436262849866414
,,,,,,b,5438.0,0.3533604103279031
,,,,,,b,5439.0,0.3618400579871856
,,,,,,b,5440.0,0.4190279254442255
,,,,,,b,5441.0,0.3857246852348788
,,,,,,b,5442.0,0.3348600026534183
,,,,,,b,5443.0,0.3172815678196548
,,,,,,b,5444.0,0.3311945425892721
,,,,,,b,5445.0,0.3473618612542628
,,,,,,b,5446.0,0.3079469410076219
,,,,,,b,5447.0,0.3601043363954539
,,,,,,b,5448.0,0.287952103571774
,,,,,,b,5449.0,0.391712343388801
,,,,,,b,5450.0,0.3131160024747554
,,,,,,b,5451.0,0.3442404381402255
,,,,,,b,5452.0,0.2967305734087979
,,,,,,b,5453.0,0.402478005883327
,,,,,,b,5454.0,0.3247434016211179
,,,,,,b,5455.0,0.2831560796071311
,,,,,,b,5456.0,0.3820704852081515
,,,,,,b,5457.0,0.3071907560479676
,,,,,,b,5458.0,0.3264893636087858
,,,,,,b,5459.0,0.3305979236237442
,,,,,,b,5460.0,0.3245482241092876
,,,,,,b,5461.0,0.4369286060823065
,,,,,,b,5462.0,0.3950056692140484
,,,,,,b,5463.0,0.3036846823650534
,,,,,,b,5464.0,0.3649152486174762
,,,,,,b,5465.0,0.3437793342726145
,,,,,,b,5466.0,0.3615694844277208
,,,,,,b,5467.0,0.4181189355627643
,,,,,,b,5468.0,0.3404158243228528
,,,,,,b,5469.0,0.3642487937950789
,,,,,,b,5470.0,0.3940044111522307
,,,,,,b,5471.0,0.3386611448809447
,,,,,,b,5472.0,0.3559617909961896
,,,,,,b,5473.0,0.4201567821456313
,,,,,,b,5474.0,0.4002340972299758
,,,,,,b,5475.0,0.2931257561711735
,,,,,,b,5476.0,0.302679511567534
,,,,,,b,5477.0,0.3378337212974509
,,,,,,b,5478.0,0.4078211199428381
,,,,,,b,5479.0,0.3466209247799634
,,,,,,b,5480.0,0.3748857683110418
,,,,,,b,5481.0,0.3391700649321687
,,,,,,b,5482.0,0.3482252210550549
,,,,,,b,5483.0,0.373445738277613
,,,,,,b,5484.0,0.3499173897585965
,,,,,,b,5485.0,0.3321013975171882
,,,,,,b,5486.0,0.3485640169276705
,,,,,,b,5487.0,0.3304019115582521
,,,,,,b,5488.0,0.3414973438559143
,,,,,,b,5489.0,0.3518298858089683
,,,,,,b,5490.0,0.3277036334736714
,,,,,,b,5491.0,0.4081007404875088
,,,,,,b,5492.0,0.3533024399232869
,,,,,,b,5493.0,0.3698528764815734
,,,,,,b,5494.0,0.3696450076872182
,,,,,,b,5495.0,0.3493099171122571
,,,,,,b,5496.0,0.4014664473789304
,,,,,,b,5497.0,0.347188441518361
,,,,,,b,5498.0,0.3646306301917872
,,,,,,b,5499.0,0.3651870384685853
,,,,,,b,5500.0,0.3855620634839765
,,,,,,b,5501.0,0.3536012052622546
,,,,,,b,5502.0,0.3436860682481404
,,,,,,b,5503.0,0.3224511865864246
,,,,,,b,5504.0,0.4381900047559277
,,,,,,b,5505.0,0.3755363414073063
,,,,,,b,5506.0,0.3168513160216966
,,,,,,b,5507.0,0.3598796637207
,,,,,,b,5508.0,0.3414226673465306
,,,,,,b,5509.0,0.3776538679947165
,,,,,,b,5510.0,0.3201436519957825
,,,,,,b,5511.0,0.3156759908094715
,,,,,,b,5512.0,0.3115329329969412
,,,,,,b,5513.0,0.3318788878869534
,,,,,,b,5514.0,0.3144345615550565
,,,,,,b,5515.0,0.3315062947579839
,,,,,,b,5516.0,0.4147267166817716
,,,,,,b,5517.0,0.3721368953680013
,,,,,,b,5518.0,0.382074672885297
,,,,,,b,5519.0,0.3670495320651765
,,,,,,b,5520.0,0.3355757890436148
,,,,,,b,5521.0,0.3691183872178736
,,,,,,b,5522.0,0.4391758226843034
,,,,,,b,5523.0,0.3165077164360612
